157,4788.67,4798.85
158,4862.82,4885.17
159,4891.58,4910.05
160,4905.57,4914.2
161,4919.11,4923.56
162,4967.19,4975.86
163,4984.95,4999.61
164,5013.61,5013.95
165,5094.83,5100.77
166,5126.68,5138.54
167,5134.36,5161.52
168,5156.82,5178.13
169,5162.16,5181.5
170,5194.66,5214.29
171,5240.35,5259.65
172,5262.24,5266.23
173,5286.32,5293.94
174,5289.2,5296.22
175,5312.48,5327.4
176,5358.14,5364.9
177,5370.33,5375.2
178,5373.8,5395.84
179,5399.14,5405.45
180,5429.29,5450.79
181,5444.25,5462.67
182,5464.66,5476.83
183,5501.62,5512.14
184,5507.91,5536.78
185,5522.27,5545.43
186,5546.47,5550.74
187,5559.78,5565.52
188,5567.18,5578.22
189,5667.26,5683.94
190,5670.75,5689.87
191,5692.58,5700.28
192,5706.81,5714.71
193,5715.53,5717.51
194,5721.35,5743.74
195,5772.67,5793.14
196,5909.53,5913.63
197,5973.03,5997.51
198,6008.02,6017.77
199,6009.85,6024.18
200,6033.98,6053.07
201,6243.35,6259.73
202,6292.97,6299.91
203,6319.1,6328.74
204,6337.28,6347.23
205,6369.32,6372.99
206,6433.06,6441.16
207,6447.62,6451.46
208,6504.98,6524.82
209,6507.67,6527.14
210,6535.63,6558.55
211,6572.91,6595.24
212,6576.59,6596.53
213,6581.38,6602.05
214,6625.13,6631.81
215,6635.31,6643.37
216,6681.62,6684.88
217,6719.02,6734.86
218,6743.6,6748.65
219,6752.99,6777.61
220,6755.26,6787.88
221,6858.51,6860.43
222,6870.72,6872.97
223,6894.12,6910.23
224,6958.43,6973.5
225,6991.63,7015.67
226,7110.99,7129.06
227,7123.81,7140.64
228,7153.37,7164.42
229,7180.83,7189.45
230,7203.84,7207.31
231,7220.51,7226.63
232,7223.15,7244.27
233,7292.65,7310.38
234,7293.2,7323.22
235,7294.06,7324.84
236,7307.02,7331.49
237,7317.87,7346.3
238,7320.8,7357.21
239,7361.64,7375.14
240,7370.97,7381.38
241,7416.15,7417.21
242,7427.21,7431.96
243,7444.89,7452.15
244,7476.63,7488.14
245,7483,7496.37
246,7512.02,7517.73
247,7539.75,7541.79
248,7556.98,7559.65
249,7568.35,7584.58
250,7576.3,7598.99
251,7583.49,7621.24
252,7614.5,7639.21
253,7628.95,7660.33
254,7731.07,7753.78
255,7739.98,7754.39
256,7773.36,7786.06
257,7840.13,7848.16
258,7883.17,7891.57
259,7893.2,7895.02
260,8008.03,8013.73
261,8044.31,8065.67
262,8125.71,8138.77
263,8127.05,8160.04
264,8147.47,8164.39
265,8190.69,8204.55
266,8212.45,8217.85
267,8232.86,8245.38
268,8266.8,8271.13
269,8272.17,8281.04
270,8292.83,8302.26
271,8353.31,8368.42
272,8354.53,8391.59
273,8361.83,8393.62
274,8428.78,8439.48
275,8448.79,8465.96
276,8514.16,8520.15
277,8526.81,8529.32
278,8528.85,8529.34
279,8648.25,8653.51
280,8665.51,8672.32
281,8685.02,8686.15
282,8731.35,8755.55
283,8757.59,8773.48
284,8886.5,8891.5
285,8912.09,8933.3
286,8914.06,8938.85
287,8978.85,8998.69
288,9002.53,9019.8
289,9051.21,9055.13
290,9079.51,9083.19
291,9081.72,9098.99
292,9092.13,9122.95
293,9099.25,9135.22
294,9099.77,9154.82
295,9148.8,9172.66
296,9249.99,9262.13
297,9287.01,9289.31
298,9335.57,9344.2
299,9349.13,9368.34
300,9356.98,9379.5
301,9363.42,9384.26
302,9375.26,9387.81
303,9406.27,9430.21
304,9417.84,9433.76
305,9442.22,9445.93
306,9506.72,9525.78
307,9553.61,9563.8
308,9576.66,9582.1
309,9578.49,9588.36
310,9590.41,9604.94
311,9595.53,9625.51
312,9605.04,9629.33
313,9635.6,9637.82
314,9652.34,9657.3
315,9714.87,9724.78
316,9715.42,9739.04
317,9734.24,9740.95
318,9736.84,9763.27
319,9753.78,9784.19
320,9763.66,9792.24
321,9781.47,9817.22
322,9812.39,9822.34
323,9878.35,9896.17
324,9883.96,9896.38
325,9909.95,9914.5
326,9923.64,9933.01
327,9924.05,9937.98
328,9962.4,9964.26
329,10000.7,10014.4
330,10010.7,10026.4
331,10022.4,10028.2
332,10058.3,10067.3
333,10058.9,10088.7
334,10066,10102.1
335,10124.1,10147.1
336,10135.5,10160.9
337,10135.5,10184.7
338,10162.4,10201.7
339,10164.1,10217.3
340,10165.7,10217.8
341,10172.9,10226
342,10200.1,10247.1
343,10296.6,10313.7
344,10305.8,10327.6
345,10318.3,10342.2
346,10333.8,10367
347,10349,10368.6
348,10360.8,10373.9
349,10361.8,10386.2
350,10442.8,10466.6
351,10488.4,10510.5
352,10580.5,10583.1
353,10591,10615
354,10625.6,10640.9
355,10693.2,10715.4
356,10728.6,10728.8
357,10736.1,10744.4
358,10741.2,10745
359,10759.7,10773.2
360,10763.6,10798
361,10772.2,10822.2
362,10798.4,10830.9
363,10822.5,10849.5
364,10861.2,10877.9
365,10868.3,10894.6
366,10874,10909.6
367,10896,10912.7
368,10953.4,10959.4
369,10955.4,10983.9
370,11020.1,11034.7
371,11022.3,11052.4
372,11044.8,11076
373,11052.4,11089.1
374,11071.5,11109.9
375,11096.2,11115
376,11167.5,11184
377,11187.1,11208.4
378,11202.6,11224.4
379,11210.7,11225.5
380,11215.6,11225.8
381,11221.7,11250.6
382,11254.3,11275.4
383,11268.2,11299.6
384,11281.2,11319.6
385,11282.6,11340.2
386,11290.4,11361.2
387,11330.5,11367.9
388,11360.4,11381.7
389,11380,11393.2
390,11380.3,11400.9
391,11411.8,11419.8
392,11517.6,11521.9
393,11595.6,11616.2
394,11686.4,11688.1
395,11702.7,11726.7
396,11703,11743.5
397,11718.5,11759.3
398,11772.6,11787
399,11778.3,11808.8
400,11929.7,11938.6
401,11937.1,11953.8
402,11969.3,11977.1
403,12011.2,12021.7
404,12033,12053.2
405,12035,12075.8
406,12036.7,12092.2
407,12076.5,12116.3
408,12087.2,12135.1
409,12141.8,12150.8
410,12142.8,12154.4
411,12245.1,12261.9
412,12271.2,12295
413,12302.6,12314.8
414,12326.5,12344.4
415,12343.7,12347.1
416,12414.4,12424.5
417,12493.7,12512.6
418,12516.2,12528.8
419,12518,12533.1
420,12539.5,12560
421,12572.5,12593.8
422,12578.5,12600.6
423,12582.1,12621.7
424,12594.6,12631.1
425,12615.8,12634.2
426,12625.3,12634.9
427,12771.8,12788.3
428,12802.9,12824.1
429,12854,12874.9
430,12908.4,12916.4
431,12910.9,12929.1
432,12959.5,12967.5
433,12969.9,12970.2
434,12997.5,13020
435,13014.1,13034.7
436,13016.5,13042
437,13039.7,13048
438,13045.1,13060.8
439,13088.7,13090.2
440,13090.8,13102
441,13149.5,13170.6
442,13180.1,13204.1
443,13182.6,13215.8
444,13271.8,13286.7
445,13278.3,13304.3
446,13288.9,13309.8
447,13306.6,13315.5
448,13326,13341.5
449,13397.9,13407.7
450,13400.7,13413.6
451,13490.4,13503.7
452,13498,13507.2
453,13520.8,13530.3
454,13551.3,13565.2
455,13723.9,13746.1
456,13831.5,13851.8
457,13919.4,13943.5
458,13949.7,13965.5
459,13989.4,13994.4
460,14024.7,14032.2
461,14041.6,14059.1
462,14050.5,14064.4
463,14084.4,14085.7
464,14105.6,14121.3
465,14106.2,14133
466,14118.4,14156.8
467,14227.9,14239.5
468,14298.3,14317
