[Link],link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,0,5112,5589,1,0.2454,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938730,40.587652,0.0 -111.934063,40.587671,0.0</coordinates></LineString>","<LineString><coordinates>-111.938730,40.587762,0.0 -111.934063,40.587781,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5589,5112,1,0.2454,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.934063,40.587891,0.0 -111.938730,40.587872,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5112,11159,1,0.2563,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938730,40.587652,0.0 -111.943604,40.587652,0.0</coordinates></LineString>","<LineString><coordinates>-111.938730,40.587762,0.0 -111.943604,40.587762,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11159,5112,1,0.2563,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.943604,40.587652,0.0 -111.938730,40.587652,0.0</coordinates></LineString>","<LineString><coordinates>-111.943604,40.587762,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5112,11160,1,0.21279,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938620,40.587767,0.0 -111.938768,40.590849,0.0</coordinates></LineString>","<LineString><coordinates>-111.938730,40.587762,0.0 -111.938878,40.590844,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11160,5112,1,0.21279,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938988,40.590839,0.0 -111.938840,40.587757,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5112,11172,1,0.2477,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938840,40.587765,0.0 -111.938929,40.584174,0.0</coordinates></LineString>","<LineString><coordinates>-111.938730,40.587762,0.0 -111.938819,40.584171,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11172,5112,1,0.2477,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938709,40.584168,0.0 -111.938620,40.587759,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5113,8002,1,0.24204,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.938771,40.594123,0.0 -111.943374,40.594087,0.0</coordinates></LineString>","<LineString><coordinates>-111.938770,40.594013,0.0 -111.943373,40.593977,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,8002,5113,1,0.24204,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.943372,40.593867,0.0 -111.938769,40.593903,0.0</coordinates></LineString>","<LineString><coordinates>-111.943373,40.593977,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5113,11148,1,0.34664,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938660,40.594014,0.0 -111.938683,40.599040,0.0</coordinates></LineString>","<LineString><coordinates>-111.938770,40.594013,0.0 -111.938793,40.599039,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11148,5113,1,0.34664,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938903,40.599038,0.0 -111.938880,40.594012,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5113,11160,1,0.21866,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938880,40.594017,0.0 -111.938988,40.590848,0.0</coordinates></LineString>","<LineString><coordinates>-111.938770,40.594013,0.0 -111.938878,40.590844,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11160,5113,1,0.21866,3,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938768,40.590840,0.0 -111.938660,40.594009,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5114,5589,1,0.256,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.929195,40.587904,0.0 -111.934063,40.587891,0.0</coordinates></LineString>","<LineString><coordinates>-111.929195,40.587794,0.0 -111.934063,40.587781,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5589,5114,1,0.256,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.934063,40.587671,0.0 -111.929195,40.587684,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5114,5592,1,0.3692,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.929196,40.587684,0.0 -111.922176,40.587632,0.0</coordinates></LineString>","<LineString><coordinates>-111.929195,40.587794,0.0 -111.922175,40.587742,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5592,5114,1,0.3692,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.922174,40.587852,0.0 -111.929194,40.587904,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5114,11161,1,0.22444,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929085,40.587797,0.0 -111.929162,40.591050,0.0</coordinates></LineString>","<LineString><coordinates>-111.929195,40.587794,0.0 -111.929272,40.591047,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11161,5114,1,0.22444,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929382,40.591044,0.0 -111.929305,40.587791,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5114,11173,1,0.23625,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929305,40.587796,0.0 -111.929356,40.584371,0.0</coordinates></LineString>","<LineString><coordinates>-111.929195,40.587794,0.0 -111.929246,40.584369,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11173,5114,1,0.23625,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929136,40.584367,0.0 -111.929085,40.587792,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5117,11255,1,0.1231,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.910221,40.587607,0.0 -111.907882,40.587703,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.907886,40.587813,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11255,5117,1,0.1231,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.907890,40.587923,0.0 -111.910229,40.587827,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.910225,40.587717,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5118,5727,1,0.1119,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.904261,40.587904,0.0 -111.902134,40.587890,0.0</coordinates></LineString>","<LineString><coordinates>-111.904260,40.588014,0.0 -111.902133,40.588000,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5727,5118,1,0.1119,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.902132,40.588110,0.0 -111.904259,40.588124,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5118,10854,1,0.09135,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904369,40.588008,0.0 -111.904302,40.586685,0.0</coordinates></LineString>","<LineString><coordinates>-111.904260,40.588014,0.0 -111.904193,40.586691,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10854,5118,1,0.09135,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904084,40.586697,0.0 -111.904151,40.588020,0.0</coordinates></LineString>","<LineString><coordinates>-111.904193,40.586691,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5118,11255,1,0.1912,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.904266,40.588123,0.0 -111.907892,40.587922,0.0</coordinates></LineString>","<LineString><coordinates>-111.904260,40.588014,0.0 -111.907886,40.587813,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11255,5118,1,0.1912,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.907880,40.587704,0.0 -111.904254,40.587905,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5118,11910,1,0.1358,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904150,40.588014,0.0 -111.904148,40.589983,0.0</coordinates></LineString>","<LineString><coordinates>-111.904260,40.588014,0.0 -111.904258,40.589983,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11910,5118,1,0.1358,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904368,40.589983,0.0 -111.904370,40.588014,0.0</coordinates></LineString>","<LineString><coordinates>-111.904258,40.589983,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5119,5727,1,0.058,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.901027,40.588081,0.0 -111.902130,40.588110,0.0</coordinates></LineString>","<LineString><coordinates>-111.901030,40.587971,0.0 -111.902133,40.588000,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5727,5119,1,0.06667,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.902136,40.587890,0.0 -111.901033,40.587861,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.901030,40.587971,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5174,5587,1,0.2961,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913844,40.559178,0.0 -111.919235,40.560416,0.0</coordinates></LineString>","<LineString><coordinates>-111.913869,40.559071,0.0 -111.919260,40.560309,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5587,5174,1,0.2961,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.919285,40.560202,0.0 -111.913894,40.558964,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5174,5868,1,0.1943,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.913875,40.558962,0.0 -111.910193,40.558751,0.0</coordinates></LineString>","<LineString><coordinates>-111.913869,40.559071,0.0 -111.910187,40.558860,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5868,5174,1,0.1943,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910181,40.558969,0.0 -111.913863,40.559180,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5175,5729,1,0.18531,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904348,40.569586,0.0 -111.900825,40.569599,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.900825,40.569709,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5729,5175,1,0.18531,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.900825,40.569819,0.0 -111.904348,40.569806,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5175,11257,1,0.21167,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.904346,40.569806,0.0 -111.908369,40.569864,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.908371,40.569754,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11257,5175,1,0.21167,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.908373,40.569644,0.0 -111.904350,40.569586,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5208,5209,1,0.3999,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938583,40.562286,0.0 -111.938628,40.568084,0.0</coordinates></LineString>","<LineString><coordinates>-111.938693,40.562285,0.0 -111.938738,40.568083,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5209,5208,1,0.3999,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938848,40.568082,0.0 -111.938803,40.562284,0.0</coordinates></LineString>","<LineString><coordinates>-111.938738,40.568083,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5208,5238,1,0.6407,1,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938803,40.562286,0.0 -111.938863,40.552998,0.0</coordinates></LineString>","<LineString><coordinates>-111.938693,40.562285,0.0 -111.938753,40.552997,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5238,5208,1,0.6407,1,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938643,40.552996,0.0 -111.938583,40.562284,0.0</coordinates></LineString>","<LineString><coordinates>-111.938753,40.552997,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5208,11261,1,0.2147,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.938693,40.562175,0.0 -111.934612,40.562188,0.0</coordinates></LineString>","<LineString><coordinates>-111.938693,40.562285,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11261,5208,1,0.2147,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.934612,40.562408,0.0 -111.938693,40.562395,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5208,11282,1,0.2666,1,40,1000,3,190,12,,0,"<LineString><coordinates>-111.938694,40.562395,0.0 -111.943763,40.562357,0.0</coordinates></LineString>","<LineString><coordinates>-111.938693,40.562285,0.0 -111.943762,40.562247,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11282,5208,1,0.2666,1,40,1000,3,190,12,,0,"<LineString><coordinates>-111.943761,40.562137,0.0 -111.938692,40.562175,0.0</coordinates></LineString>","<LineString><coordinates>-111.943762,40.562247,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5209,5211,1,0.3468,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938628,40.568082,0.0 -111.938577,40.573110,0.0</coordinates></LineString>","<LineString><coordinates>-111.938738,40.568083,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5211,5209,1,0.3468,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938797,40.573112,0.0 -111.938848,40.568084,0.0</coordinates></LineString>","<LineString><coordinates>-111.938687,40.573111,0.0 -111.938738,40.568083,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5210,5211,1,0.2656,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938851,40.576959,0.0 -111.938797,40.573109,0.0</coordinates></LineString>","<LineString><coordinates>-111.938741,40.576961,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5211,5210,1,0.2656,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938577,40.573113,0.0 -111.938631,40.576963,0.0</coordinates></LineString>","<LineString><coordinates>-111.938687,40.573111,0.0 -111.938741,40.576961,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5210,11172,1,0.4974,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938631,40.576962,0.0 -111.938709,40.584172,0.0</coordinates></LineString>","<LineString><coordinates>-111.938741,40.576961,0.0 -111.938819,40.584171,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11172,5210,1,0.4974,2,40,1000,2,190,12,,0,"<LineString><coordinates>-111.938929,40.584170,0.0 -111.938851,40.576960,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938741,40.576961,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5211,11180,1,0.30285,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.938684,40.573221,0.0 -111.944439,40.573363,0.0</coordinates></LineString>","<LineString><coordinates>-111.938687,40.573111,0.0 -111.944442,40.573253,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11180,5211,1,0.30285,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.944445,40.573143,0.0 -111.938690,40.573001,0.0</coordinates></LineString>","<LineString><coordinates>-111.944442,40.573253,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5211,11181,1,0.40271,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.938686,40.573001,0.0 -111.931030,40.573063,0.0</coordinates></LineString>","<LineString><coordinates>-111.938687,40.573111,0.0 -111.931031,40.573173,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11181,5211,1,0.40271,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.931032,40.573283,0.0 -111.938688,40.573221,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5214,6256,1,0.40314,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929097,40.562199,0.0 -111.929029,40.568043,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.929139,40.568044,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,6256,5214,1,0.40314,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929249,40.568045,0.0 -111.929317,40.562201,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5214,11259,1,0.1306,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.929215,40.562091,0.0 -111.926745,40.561900,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.926737,40.562009,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11259,5214,1,0.1306,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.926729,40.562118,0.0 -111.929199,40.562309,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5214,11261,1,0.2844,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.929205,40.562310,0.0 -111.934610,40.562408,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11261,5214,1,0.2844,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.934614,40.562188,0.0 -111.929209,40.562090,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5214,11281,1,0.44414,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929317,40.562199,0.0 -111.929263,40.555760,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.929153,40.555761,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11281,5214,1,0.44414,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929043,40.555762,0.0 -111.929097,40.562201,0.0</coordinates></LineString>","<LineString><coordinates>-111.929153,40.555761,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5215,5588,1,0.14354,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.919697,40.572346,0.0 -111.917037,40.571880,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.917018,40.571988,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5588,5215,1,0.14354,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.916999,40.572096,0.0 -111.919659,40.572562,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5215,6255,1,0.45409,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.919788,40.572453,0.0 -111.919736,40.565870,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,6255,5215,1,0.45409,1,30,600,5,190,12,,0,"<LineString><coordinates>-111.919516,40.565872,0.0 -111.919568,40.572455,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5215,11183,1,0.19613,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.919677,40.572564,0.0 -111.923405,40.572587,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.923406,40.572477,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11183,5215,1,0.19613,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.923407,40.572367,0.0 -111.919679,40.572344,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5216,5356,1,0.1926,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.902775,40.558887,0.0 -111.899114,40.558863,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.899113,40.558973,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5356,5216,1,0.1926,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.899112,40.559083,0.0 -111.902773,40.559107,0.0</coordinates></LineString>","<LineString><coordinates>-111.899113,40.558973,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5216,5868,1,0.3901,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.902776,40.559107,0.0 -111.910189,40.558970,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.910187,40.558860,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5868,5216,1,0.3901,2,40,1000,3,190,12,,0,"<LineString><coordinates>-111.910185,40.558750,0.0 -111.902772,40.558887,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5216,10847,1,0.12738,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.902884,40.558996,0.0 -111.902859,40.557150,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.902749,40.557151,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,10847,5216,1,0.12738,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.902639,40.557152,0.0 -111.902664,40.558998,0.0</coordinates></LineString>","<LineString><coordinates>-111.902749,40.557151,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5216,11507,1,0.23461,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.902665,40.558989,0.0 -111.902418,40.562385,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.902527,40.562393,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11507,5216,1,0.23461,2,40,800,4,190,12,,0,"<LineString><coordinates>-111.902636,40.562401,0.0 -111.902883,40.559005,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5219,5232,1,0.29295,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929282,40.576741,0.0 -111.929311,40.572494,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5232,5219,1,0.29295,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929091,40.572492,0.0 -111.929062,40.576739,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5219,11173,1,0.52623,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929062,40.576741,0.0 -111.929136,40.584370,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.929246,40.584369,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11173,5219,1,0.52623,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929356,40.584368,0.0 -111.929282,40.576739,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5232,6256,1,0.30692,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929311,40.572491,0.0 -111.929249,40.568042,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.929139,40.568044,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,6256,5232,1,0.30692,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929029,40.568046,0.0 -111.929091,40.572495,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,5232,11182,1,0.05048,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.929191,40.572602,0.0 -111.930144,40.572689,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.930154,40.572580,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,0,11182,5232,1,0.06667,1,40,800,4,190,12,,0,"<LineString><coordinates>-111.930164,40.572471,0.0 -111.929211,40.572384,0.0</coordinates></LineString>","<LineString><coordinates>-111.930154,40.572580,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
